episode,step,is_eval,epsilon,action,vx_cmd,wz_cmd,reward,dist_goal,dist_box,contact,in_goal
29,74,0,0.7936142836436553,0,0.3,0.0,0.10351824977655853,2.7694706655552084,0.24487126745503843,1,0
29,75,0,0.7936142836436553,0,0.3,0.0,0.011873431976128656,2.7672833223575957,0.2,1,0
29,76,0,0.7936142836436553,0,0.3,0.0,0.07946390718104905,2.758336931639491,0.2,1,0
29,77,0,0.7936142836436553,3,0.0,0.0,0.002328701664132673,2.7571040614730777,0.2,1,0
29,78,0,0.7936142836436553,0,0.3,0.0,0.05952423650829051,2.7501516378222486,0.2,1,0
29,79,0,0.7936142836436553,0,0.3,0.0,0.07787055843909803,2.7413645819783388,0.2,1,0
29,80,0,0.7936142836436553,3,0.0,0.0,0.029687279521380748,2.7373958540262007,0.2,1,0
29,81,0,0.7936142836436553,1,0.18,0.6,0.05006835008452667,2.731329019017748,0.2293875264850869,1,0
29,82,0,0.7936142836436553,2,0.18,-0.6,-0.001886050938327945,2.7304576241115806,0.2,1,0
29,83,0,0.7936142836436553,3,0.0,0.0,-0.049408582871244056,2.7304576241115806,0.23529891618645404,1,0
29,84,0,0.7936142836436553,2,0.18,-0.6,0.0016585560182130338,2.7292317685097593,0.2699345300245016,1,0
29,85,0,0.7936142836436553,2,0.18,-0.6,0.1602681309382663,2.712144955415933,0.24842734773569836,1,0
29,86,0,0.7936142836436553,1,0.18,0.6,0.12778904345496622,2.6983060510704364,0.2,1,0
29,87,0,0.7936142836436553,0,0.3,0.0,0.025271078805992053,2.6947789431898372,0.2,1,0
29,88,0,0.7936142836436553,0,0.3,0.0,0.08355316890892947,2.6854236262989444,0.2,1,0
29,89,0,0.7936142836436553,0,0.3,0.0,0.044422767303737606,2.6799813495685707,0.2,1,0
29,90,0,0.7936142836436553,0,0.3,0.0,-0.003375944520246057,2.6793189440205953,0.2,1,0
29,91,0,0.7936142836436553,0,0.3,0.0,0.10791861466343218,2.667527082554252,0.2,1,0
29,92,0,0.7936142836436553,3,0.0,0.0,-0.03383388883491207,2.667527082554252,0.2,1,0
29,93,0,0.7936142836436553,2,0.18,-0.6,0.1096997367626535,2.6554971088779866,0.2091513857954936,1,0
29,94,0,0.7936142836436553,0,0.3,0.0,0.06913450251960579,2.647583658626026,0.2,1,0
29,95,0,0.7936142836436553,1,0.18,0.6,0.1344069299406575,2.6330829656319605,0.21974505969162333,1,0
29,96,0,0.7936142836436553,2,0.18,-0.6,0.17667178747745188,2.6143557868842153,0.20323906991262558,1,0
29,97,0,0.7936142836436553,0,0.3,0.0,0.12060967982843655,2.601294818901372,0.23978578482577112,1,0
29,98,0,0.7936142836436553,0,0.3,0.0,0.09364564414876328,2.5909302544864956,0.24561830175291177,1,0
29,99,0,0.7936142836436553,2,0.18,-0.6,0.09479791073641293,2.5803904634128543,0.2758822223549265,1,0
30,0,1,0.05,0,0.3,0.0,0.08232764945698037,2.8471787538864075,0.8794751774962901,0,0
30,1,1,0.05,1,0.18,0.6,0.12100232533739987,2.8340185213526676,0.819880601791099,0,0
30,2,1,0.05,3,0.0,0.0,0.025993373205230784,2.8304191840321447,0.7800336798712344,0,0
30,3,1,0.05,0,0.3,0.0,0.012728658719068737,2.828146318160238,0.784050854205902,0,0
30,4,1,0.05,0,0.3,0.0,0.020720717407440005,2.825074246419494,0.7522770914897318,0,0
30,5,1,0.05,2,0.18,-0.6,0.066629341598715,2.8173513122596225,0.7394676336277629,0,0
30,6,1,0.05,0,0.3,0.0,0.0931011303137925,2.807041199228243,0.7051199461933216,0,0
30,7,1,0.05,0,0.3,0.0,-0.026327245092248833,2.807041199228243,0.6922763728106879,0,0
30,8,1,0.05,0,0.3,0.0,0.10456155426419134,2.795585043801824,0.7238888930622027,0,0
30,9,1,0.05,0,0.3,0.0,0.09221776741895651,2.785363267059928,0.739242099755576,0,0
30,10,1,0.05,1,0.18,0.6,0.08400927799817887,2.77590233926011,0.7716117718425307,0,0
30,11,1,0.05,2,0.18,-0.6,0.04953554774339481,2.7698887844857705,0.7410233279802612,0,0
30,12,1,0.05,1,0.18,0.6,0.00020300083299616516,2.768808484402471,0.6952926251885893,0,0
30,13,1,0.05,1,0.18,0.6,0.04531526890281695,2.7632169575121894,0.7034720796472822,0,0
30,14,1,0.05,0,0.3,0.0,0.1408434846457035,2.748132609047619,0.6629934988185422,0,0
30,15,1,0.05,0,0.3,0.0,0.13147012488523094,2.733985596559096,0.618901843004146,0,0
30,16,1,0.05,0,0.3,0.0,0.15857332868352084,2.717128263690744,0.6367142623408361,0,0
30,17,1,0.05,2,0.18,-0.6,0.03686607287965921,2.712381656402778,0.664978427311073,0,0
30,18,1,0.05,3,0.0,0.0,-0.08551996145663364,2.712381656402778,0.6103435690007283,0,0
30,19,1,0.05,0,0.3,0.0,0.0980520436411614,2.701576452038662,0.5924714629062113,0,0
30,20,1,0.05,0,0.3,0.0,0.05728346325845495,2.694848105712816,0.5707689764052464,0,0
30,21,1,0.05,0,0.3,0.0,0.08024507441045958,2.6858235982717704,0.5539036113661655,0,0
30,22,1,0.05,0,0.3,0.0,0.15775644116148735,2.6690479541556216,0.5303929882270895,0,0
30,23,1,0.05,0,0.3,0.0,0.10488564959800402,2.6575593891958214,0.5214839495238974,0,0
30,24,1,0.05,2,0.18,-0.6,0.02953851365871462,2.6535455378299497,0.4812868872846774,0,0
30,25,1,0.05,2,0.18,-0.6,0.05688500539406786,2.646797037290543,0.49322131372327543,0,0
30,26,1,0.05,0,0.3,0.0,0.08358650907361584,2.6374383863831814,0.455133273980929,0,0
30,27,1,0.05,0,0.3,0.0,0.13781160859052782,2.6226572255241285,0.4555333193667534,0,0
30,28,1,0.05,2,0.18,-0.6,0.03924618535247736,2.6176726069888807,0.5180656969958247,0,0
30,29,1,0.05,0,0.3,0.0,0.10090048858458946,2.606582558130422,0.501101691017105,0,0
30,30,1,0.05,1,0.18,0.6,0.09498531446240618,2.5960240266841814,0.5372901372976044,0,0
30,31,1,0.05,0,0.3,0.0,0.07179019609505649,2.5878450070746757,0.54191845320209,0,0
30,32,1,0.05,2,0.18,-0.6,0.04798452362476968,2.5819865547121985,0.512286604197802,0,0
30,33,1,0.05,0,0.3,0.0,0.17902267220217122,2.5630842874919813,0.5091186760836701,0,0
30,34,1,0.05,2,0.18,-0.6,0.11508032074034678,2.5505162554179464,0.49216683363993835,0,0
30,35,1,0.05,1,0.18,0.6,0.1637342523915487,2.5330828301787913,0.5336351268423797,0,0
30,36,1,0.05,1,0.18,0.6,0.07113111417189615,2.524909718761602,0.5647690917633589,0,0
30,37,1,0.05,0,0.3,0.0,0.10180000528974507,2.5137297182326273,0.5529392965252264,0,0
30,38,1,0.05,0,0.3,0.0,0.05649645749699169,2.5070800724829283,0.5803348969583648,0,0
30,39,1,0.05,0,0.3,0.0,0.1533776331801491,2.4907423091649132,0.5260364950761918,0,0
30,40,1,0.05,1,0.18,0.6,0.12801631285850312,2.476880677879063,0.48641248461610614,0,0
30,41,1,0.05,0,0.3,0.0,0.03661232939581552,2.4722194449394816,0.41410940382426875,1,0
30,42,1,0.05,0,0.3,0.0,0.026001990650131188,2.4686192458744687,0.3803470594259751,1,0
30,43,1,0.05,0,0.3,0.0,0.023933830211824776,2.4652258628532864,0.38921881975837774,1,0
30,44,1,0.05,0,0.3,0.0,0.12070970593421339,2.452154892259865,0.42720117950851916,1,0
30,45,1,0.05,0,0.3,0.0,0.06020476934038934,2.445134415325826,0.411937395718039,1,0
30,46,1,0.05,0,0.3,0.0,0.08561518119227382,2.435572897206599,0.4290929533790731,1,0
30,47,1,0.05,2,0.18,-0.6,0.09954357874793393,2.4245585393318057,0.34850466237189087,1,0
30,48,1,0.05,2,0.18,-0.6,0.16210354769344876,2.4072881845624607,0.3944317003932817,1,0
30,49,1,0.05,0,0.3,0.0,0.00489073075916795,2.405799111486544,0.3781448954215499,1,0
30,50,1,0.05,3,0.0,0.0,-0.012163026801484886,2.405799111486544,0.38742448062249957,1,0
30,51,1,0.05,2,0.18,-0.6,0.0467339188649911,2.400065719600045,0.34220991471963336,1,0
30,52,1,0.05,0,0.3,0.0,0.05890448484619364,2.3931752711154255,0.2825031052716025,1,0
30,53,1,0.05,0,0.3,0.0,0.07823873731409083,2.3843513973840165,0.2968712817282808,1,0
30,54,1,0.05,3,0.0,0.0,0.03263463736507536,2.380087933647509,0.2726903479165599,1,0
30,55,1,0.05,0,0.3,0.0,0.03441891883538656,2.3756460417639707,0.25902512316816384,1,0
30,56,1,0.05,0,0.3,0.0,0.08360020355051988,2.3662860214089187,0.24882749283413025,1,0
30,57,1,0.05,2,0.18,-0.6,0.09762846799369387,2.3554631746095493,0.23161504981388778,1,0
30,58,1,0.05,0,0.3,0.0,0.08991451873169565,2.34547172273638,0.2728125602627715,1,0
30,59,1,0.05,1,0.18,0.6,0.11744328223595672,2.3326673945127845,0.23219556819917359,1,0
30,60,1,0.05,0,0.3,0.0,0.11126770901747558,2.320540623611037,0.2711862471767127,1,0
30,61,1,0.05,3,0.0,0.0,-0.07089912476009061,2.320540623611037,0.2891997319959766,1,0
30,62,1,0.05,0,0.3,0.0,0.0641633080271794,2.313124292808319,0.2592394149286805,1,0
30,63,1,0.05,1,0.18,0.6,0.11992241009474904,2.300072051798844,0.28413184924830087,1,0
30,64,1,0.05,0,0.3,0.0,0.08912895688037266,2.2901591561108066,0.27174990302127516,1,0
30,65,1,0.05,1,0.18,0.6,0.12275869078957831,2.2768232870318488,0.25714658799455103,1,0
30,66,1,0.05,2,0.18,-0.6,0.1308425757309415,2.2626790294587544,0.27315077799646637,1,0
30,67,1,0.05,0,0.3,0.0,0.07101975449277372,2.254577054009477,0.2974245742507422,1,0
30,68,1,0.05,0,0.3,0.0,-0.0014724451866505346,2.2537242985281423,0.30071710934544127,1,0
30,69,1,0.05,1,0.18,0.6,0.0822907474491977,2.2444352237832224,0.27539249498847274,1,0
30,70,1,0.05,2,0.18,-0.6,0.08538540840882608,2.2348366829423396,0.3298418060858376,1,0
30,71,1,0.05,0,0.3,0.0,0.10991291453335336,2.2228453914890043,0.3246901895630748,1,0
30,72,1,0.05,2,0.18,-0.6,-0.0037616158828398735,2.2221615530772882,0.3531048085865464,1,0
30,73,1,0.05,0,0.3,0.0,-0.0011238585360291535,2.2212739389308913,0.3465047641998592,1,0
30,74,1,0.05,1,0.18,0.6,0.13718012758003853,2.2064959261728876,0.29521187310377905,1,0
30,75,1,0.05,0,0.3,0.0,0.19868745620879957,2.1856271805520078,0.27830584637767875,1,0
30,76,1,0.05,0,0.3,0.0,0.0818870666799583,2.176438473884012,0.2833622981776838,1,0
30,77,1,0.05,0,0.3,0.0,0.0006050568916313587,2.175377968194849,0.30057394798581705,1,0
30,78,1,0.05,2,0.18,-0.6,0.04199479338783103,2.170118488856066,0.30276842563991246,1,0
30,79,1,0.05,2,0.18,-0.6,0.21304907473834817,2.147753581382231,0.31585253522379597,1,0
30,80,1,0.05,0,0.3,0.0,0.09400921630171846,2.137352659752059,0.29339228500827014,1,0
30,81,1,0.05,1,0.18,0.6,0.18102595680383815,2.1181900640716753,0.3278284884746452,1,0
30,82,1,0.05,0,0.3,0.0,0.10288678185972601,2.1069013858857026,0.34197980785808163,1,0
30,83,1,0.05,0,0.3,0.0,0.09975074359542692,2.09592631152616,0.33371358361049097,1,0
30,84,1,0.05,0,0.3,0.0,0.07632393453347915,2.087293918072812,0.3363896790652966,1,0
30,85,1,0.05,0,0.3,0.0,0.13378839691195166,2.072915078381617,0.32100265008800044,1,0
30,86,1,0.05,0,0.3,0.0,0.0625967998699323,2.0656553983946235,0.2822159260339146,1,0
30,87,1,0.05,0,0.3,0.0,0.0641255636000736,2.058242842034616,0.2704612468086951,1,0
30,88,1,0.05,2,0.18,-0.6,0.0630398571446099,2.050878856320155,0.2056236283693386,1,0
30,89,1,0.05,0,0.3,0.0,0.10668894806717134,2.0392099615134383,0.2,1,0
30,90,1,0.05,1,0.18,0.6,0.09389083907866819,2.0287608776055714,0.24018727162496928,1,0
30,91,1,0.05,2,0.18,-0.6,-0.0015160929543934238,2.027852486901011,0.21086223750996214,1,0
30,92,1,0.05,1,0.18,0.6,0.09658129185412936,2.017134357715598,0.2,1,0
30,93,1,0.05,0,0.3,0.0,0.06777982009876826,2.009356375705721,0.2,1,0
30,94,1,0.05,0,0.3,0.0,0.07123924003673088,2.001232451702048,0.23246254032384697,1,0
30,95,1,0.05,0,0.3,0.0,0.11547810964224754,1.9886846407378234,0.2365728350291869,1,0
30,96,1,0.05,0,0.3,0.0,0.07691910719655008,1.9799927300181683,0.23475476780482837,1,0
30,97,1,0.05,0,0.3,0.0,-0.003667454907898521,1.979359475508958,0.20995842752268892,1,0
30,98,1,0.05,0,0.3,0.0,-0.0002768225355298075,1.978387157762511,0.20899904975506897,1,0
30,99,1,0.05,1,0.18,0.6,0.013163236143385005,1.9760108341481724,0.23555278000588437,1,0
31,0,0,0.7856781408072188,0,0.3,0.0,0.09090279440748689,3.204520432849341,0.3319740095786504,1,0
31,1,0,0.7856781408072188,3,0.0,0.0,-0.06210525339330936,3.204520432849341,0.2757881382267422,1,0
31,2,0,0.7856781408072188,2,0.18,-0.6,0.11674120838625028,3.191786312010716,0.22111895872385728,1,0
31,3,0,0.7856781408072188,0,0.3,0.0,0.13765488802987758,3.1770208232077284,0.2,1,0
31,4,0,0.7856781408072188,3,0.0,0.0,0.0006747104635594619,3.1759533521613723,0.2,1,0
31,5,0,0.7856781408072188,2,0.18,-0.6,0.10919237610644679,3.1639741145507276,0.2,1,0
31,6,0,0.7856781408072188,1,0.18,0.6,0.07524151705717283,3.1553899628450104,0.2,1,0
31,7,0,0.7856781408072188,1,0.18,0.6,0.12817013766985585,3.1415129490780247,0.2876692533108205,1,0
31,8,0,0.7856781408072188,2,0.18,-0.6,-0.00133804052807579,3.1405867531308322,0.2769526743906521,1,0
31,9,0,0.7856781408072188,2,0.18,-0.6,0.09319273644856915,3.1302074794859753,0.2572442307571149,1,0
31,10,0,0.7856781408072188,2,0.18,-0.6,0.1371474404099958,3.115432735444976,0.28340215762151466,1,0
31,11,0,0.7856781408072188,1,0.18,0.6,0.05438295958561105,3.108934439486415,0.2489218088595298,1,0
31,12,0,0.7856781408072188,2,0.18,-0.6,0.0587636640074806,3.101998073085667,0.2801688037629434,1,0
31,13,0,0.7856781408072188,2,0.18,-0.6,0.11628293795910914,3.089309779289756,0.2916005694672913,1,0
31,14,0,0.7856781408072188,0,0.3,0.0,0.12055974396597631,3.0762538048931583,0.27296618995611044,1,0
31,15,0,0.7856781408072188,2,0.18,-0.6,0.10579451577102669,3.0646143533160557,0.3060574265093186,1,0
31,16,0,0.7856781408072188,1,0.18,0.6,0.12271843235591519,3.051282510080464,0.3708191656520461,1,0
31,17,0,0.7856781408072188,0,0.3,0.0,0.16106240962337065,3.034176269118127,0.35031442198426693,1,0
31,18,0,0.7856781408072188,2,0.18,-0.6,0.19243526080816736,3.01387274303731,0.4103437360057295,1,0
31,19,0,0.7856781408072188,2,0.18,-0.6,0.10430288596338247,3.002382454440972,0.4255628631482896,1,0
31,20,0,0.7856781408072188,2,0.18,-0.6,0.1142104245852758,2.9899014119824443,0.4057620364607897,1,0
31,21,0,0.7856781408072188,0,0.3,0.0,-0.0001349448404211525,2.9889149064664866,0.37709750659716634,1,0
31,22,0,0.7856781408072188,0,0.3,0.0,0.11796638072022829,2.9761182683944636,0.31117163849109764,1,0
31,23,0,0.7856781408072188,2,0.18,-0.6,0.10575875271234428,2.9644823931232294,0.29794687810090126,1,0
31,24,0,0.7856781408072188,2,0.18,-0.6,-0.0037357707623027984,2.9637959701994596,0.2663768069943798,1,0
31,25,0,0.7856781408072188,3,0.0,0.0,0.041230866644962984,2.9586728835349634,0.23909248389647475,1,0
31,26,0,0.7856781408072188,2,0.18,-0.6,0.06464265134815204,2.9511486184001483,0.20931694082654945,1,0
31,27,0,0.7856781408072188,2,0.18,-0.6,0.0632281568813137,2.943765802712017,0.22275179757378522,1,0
31,28,0,0.7856781408072188,0,0.3,0.0,0.10997422612038026,2.931768380099979,0.23722850080002497,1,0
31,29,0,0.7856781408072188,0,0.3,0.0,0.18252124887917143,2.912516255212062,0.2,1,0
31,30,0,0.7856781408072188,0,0.3,0.0,0.15646560600210385,2.8958696946118514,0.2,1,0
31,31,0,0.7856781408072188,0,0.3,0.0,-0.0026594275176745298,2.895135637363619,0.2,1,0
31,32,0,0.7856781408072188,2,0.18,-0.6,0.0719365642754232,2.8868819809360766,0.23143045221059322,1,0
31,33,0,0.7856781408072188,0,0.3,0.0,0.049702258521543384,2.8809117550839223,0.2106687207029248,1,0
31,34,0,0.7856781408072188,3,0.0,0.0,-0.010408167696150921,2.8809117550839223,0.2,1,0
31,35,0,0.7856781408072188,2,0.18,-0.6,0.0014281779810520617,2.879708937285817,0.2,1,0
31,36,0,0.7856781408072188,2,0.18,-0.6,-0.0024712502181983512,2.878896062307637,0.2,1,0
31,37,0,0.7856781408072188,0,0.3,0.0,0.072349141531461,2.870661148154491,0.2,1,0
31,38,0,0.7856781408072188,3,0.0,0.0,0.03785934454122223,2.865875213700369,0.2,1,0
31,39,0,0.7856781408072188,1,0.18,0.6,0.11112457063754919,2.853702756636614,0.2548427394167746,1,0
31,40,0,0.7856781408072188,2,0.18,-0.6,0.12157451297805104,2.840485305338809,0.2790741676254012,1,0
31,41,0,0.7856781408072188,3,0.0,0.0,-0.020315583039890762,2.840485305338809,0.23904297069283725,1,0
31,42,0,0.7856781408072188,2,0.18,-0.6,0.07077496309114037,2.832347809029695,0.2,1,0
31,43,0,0.7856781408072188,1,0.18,0.6,0.00562558276096607,2.8307252507535985,0.20654491239206257,1,0
31,44,0,0.7856781408072188,0,0.3,0.0,0.06836117224164874,2.8228891335294337,0.20157688142862734,1,0
31,45,0,0.7856781408072188,0,0.3,0.0,-0.008965041577978054,2.8227856376872316,0.2014301295196404,1,0
31,46,0,0.7856781408072188,0,0.3,0.0,0.09802778820390372,2.811982858866841,0.2,1,0
31,47,0,0.7856781408072188,3,0.0,0.0,-0.028259753883565726,2.811982858866841,0.2,1,0
31,48,0,0.7856781408072188,3,0.0,0.0,-0.0013676470852973886,2.811119623575371,0.21462955729893674,1,0
31,49,0,0.7856781408072188,1,0.18,0.6,0.1095711300014925,2.7991025105752216,0.23565069758808554,1,0
31,50,0,0.7856781408072188,1,0.18,0.6,0.1053522025720591,2.7875072903180156,0.23317605233631042,1,0
31,51,0,0.7856781408072188,0,0.3,0.0,0.0023460151663422506,2.7862726888013816,0.2273564288305974,1,0
31,52,0,0.7856781408072188,1,0.18,0.6,0.01535142219127402,2.783677546582254,0.24872158750604415,1,0
31,53,0,0.7856781408072188,2,0.18,-0.6,0.06496527137549638,2.7761210194447044,0.3309775963603742,1,0
31,54,0,0.7856781408072188,3,0.0,0.0,-0.007770705729418967,2.7758980900176464,0.2380215932703113,1,0
31,55,0,0.7856781408072188,1,0.18,0.6,-0.007714085576190418,2.7756094985752653,0.23270807181383654,1,0
31,56,0,0.7856781408072188,3,0.0,0.0,0.016447787644200976,2.772964719810845,0.22671446936779352,1,0
31,57,0,0.7856781408072188,3,0.0,0.0,-0.011511762179700437,2.772964719810845,0.30385189358370085,1,0
31,58,0,0.7856781408072188,1,0.18,0.6,0.1319210855113094,2.758712611259714,0.31865793646419416,1,0
31,59,0,0.7856781408072188,1,0.18,0.6,0.08613288162085936,2.749039323097628,0.2864150239762228,1,0
31,60,0,0.7856781408072188,2,0.18,-0.6,0.05726760505994088,2.742252562591634,0.2,1,0
31,61,0,0.7856781408072188,0,0.3,0.0,0.12672133119241152,2.7285804294723928,0.2,1,0
31,62,0,0.7856781408072188,3,0.0,0.0,-0.006466947073560533,2.7282271241797487,0.2,1,0
31,63,0,0.7856781408072188,2,0.18,-0.6,0.14615302887649165,2.7125518212920996,0.28956781435060147,1,0
31,64,0,0.7856781408072188,3,0.0,0.0,-0.04013302013618616,2.7125518212920996,0.3276878536971174,1,0
31,65,0,0.7856781408072188,1,0.18,0.6,0.04438015112268425,2.707053806179831,0.3534162640947435,1,0
31,66,0,0.7856781408072188,1,0.18,0.6,0.0547849301135838,2.7005153131684727,0.4046838401371822,1,0
31,67,0,0.7856781408072188,0,0.3,0.0,0.06393868338607527,2.693121444829865,0.38940261705486046,1,0
31,68,0,0.7856781408072188,0,0.3,0.0,0.16537275661502054,2.675584169168363,0.38334207064358405,1,0
31,69,0,0.7856781408072188,1,0.18,0.6,0.05290531763424267,2.669233637404939,0.3684671613117218,1,0
31,70,0,0.7856781408072188,1,0.18,0.6,0.11339034725806352,2.6568346026791323,0.289359281624747,1,0
31,71,0,0.7856781408072188,3,0.0,0.0,-0.012717104422720704,2.6568346026791323,0.31046459289780115,1,0
31,72,0,0.7856781408072188,1,0.18,0.6,0.08083244748523796,2.6476913579306083,0.42533373126967455,1,0
31,73,0,0.7856781408072188,2,0.18,-0.6,-0.0013217975887545256,2.6467635376894836,0.4864024234616644,0,0
31,74,0,0.7856781408072188,3,0.0,0.0,0.044109596378988966,2.6413525780515847,0.504210682962709,0,0
31,75,0,0.7856781408072188,3,0.0,0.0,-0.015731968262809266,2.6413525780515847,0.5793304970901818,0,0
31,76,0,0.7856781408072188,3,0.0,0.0,0.013487179623401528,2.6390038600892445,0.6068892019026223,0,0
31,77,0,0.7856781408072188,0,0.3,0.0,0.18757594039685055,2.6192462660495592,0.6796548505626028,0,0
31,78,0,0.7856781408072188,3,0.0,0.0,-0.0022559850331166174,2.618471864552871,0.7297408471047536,0,0
31,79,0,0.7856781408072188,1,0.18,0.6,0.07059344961686881,2.610352519591184,0.7483209950110836,0,0
31,80,0,0.7856781408072188,2,0.18,-0.6,0.09564010054997615,2.5997285095361864,0.7991767534095426,0,0
31,81,0,0.7856781408072188,1,0.18,0.6,0.17199088712835686,2.5814694208233506,0.8155586739605742,0,0
31,82,0,0.7856781408072188,1,0.18,0.6,0.08615043633459168,2.5717943771898915,0.8234481066464031,0,0
31,83,0,0.7856781408072188,2,0.18,-0.6,0.07507335542697105,2.5632270416471945,0.8890135171891791,0,0
31,84,0,0.7856781408072188,0,0.3,0.0,0.06996369760744785,2.55523067188645,0.8693774890567815,0,0
31,85,0,0.7856781408072188,0,0.3,0.0,0.0660937799290917,2.547621293893541,0.8739256381082307,0,0
31,86,0,0.7856781408072188,3,0.0,0.0,0.09038869636881115,2.53758242425666,0.8832325579127618,0,0
31,87,0,0.7856781408072188,0,0.3,0.0,0.0382318465373919,2.532759239602921,0.870926593784914,0,0
31,88,0,0.7856781408072188,2,0.18,-0.6,0.10838498395052533,2.5208607412078683,0.8688339957721386,0,0
31,89,0,0.7856781408072188,0,0.3,0.0,0.16047909472701055,2.5038128317351673,0.8733209152363324,0,0
31,90,0,0.7856781408072188,3,0.0,0.0,-0.0226699310874245,2.5038128317351673,0.8542946114361173,0,0
31,91,0,0.7856781408072188,0,0.3,0.0,0.02268793399737739,2.5005440383354296,0.7828173088799076,0,0
31,92,0,0.7856781408072188,1,0.18,0.6,0.043690830636042746,2.4951149552718253,0.6746126545976273,0,0
31,93,0,0.7856781408072188,2,0.18,-0.6,0.10891334351528431,2.4831636209202967,0.6514392847229307,0,0
31,94,0,0.7856781408072188,0,0.3,0.0,0.06008971825554139,2.4761546490947426,0.6382705460630883,0,0
31,95,0,0.7856781408072188,0,0.3,0.0,0.11516251570031265,2.4636383975247114,0.6134662799903031,0,0
31,96,0,0.7856781408072188,1,0.18,0.6,0.12108715537934282,2.4504696819867773,0.6302685758923793,0,0
31,97,0,0.7856781408072188,3,0.0,0.0,-0.033557263367947614,2.4504696819867773,0.6140831082853895,0,0
31,98,0,0.7856781408072188,0,0.3,0.0,0.11237078789418639,2.4382326031973585,0.6053929772138987,0,0
31,99,0,0.7856781408072188,3,0.0,0.0,0.03903709169694223,2.4333288940276643,0.5559599239467226,0,0
32,0,0,0.7778213593991465,3,0.0,0.0,-0.027330241635058893,2.6404211285624903,0.863069850993482,0,0
32,1,0,0.7778213593991465,2,0.18,-0.6,0.06830902059034825,2.6325302265034556,0.828100339500691,0,0
32,2,0,0.7778213593991465,0,0.3,0.0,0.10685378490154183,2.6208448480133013,0.8410245379467088,0,0
32,3,0,0.7778213593991465,0,0.3,0.0,0.08401109496317674,2.6114437385169835,0.8164946802339815,0,0
32,4,0,0.7778213593991465,3,0.0,0.0,0.051514520735937756,2.60529228644339,0.8350612113264253,0,0
32,5,0,0.7778213593991465,0,0.3,0.0,0.11541086234137608,2.592751200209252,0.8138392624128706,0,0
32,6,0,0.7778213593991465,3,0.0,0.0,-0.0225620095716344,2.592751200209252,0.8504447475646214,0,0
32,7,0,0.7778213593991465,0,0.3,0.0,0.08510360817250902,2.583240839392001,0.8240980226477443,0,0
32,8,0,0.7778213593991465,0,0.3,0.0,0.09328031906498009,2.572912807485503,0.8542251450778389,0,0
32,9,0,0.7778213593991465,0,0.3,0.0,0.1473694244972107,2.557175865035782,0.8769118242755686,0,0
32,10,0,0.7778213593991465,1,0.18,0.6,0.0662728462333664,2.5494885804124454,0.908852228574665,0,0
32,11,0,0.7778213593991465,0,0.3,0.0,0.1330821369298364,2.535180366719462,0.8841350597037531,0,0
32,12,0,0.7778213593991465,1,0.18,0.6,0.09351593987707295,2.5247687727317545,0.9051130605985762,0,0
32,13,0,0.7778213593991465,1,0.18,0.6,0.04633793226975479,2.519074979504779,0.8558413421241924,0,0
32,14,0,0.7778213593991465,2,0.18,-0.6,0.07009761516570992,2.511005217988208,0.8932130686102513,0,0
32,15,0,0.7778213593991465,3,0.0,0.0,0.03412989763464969,2.506592228224743,0.8431092284818461,0,0
32,16,0,0.7778213593991465,1,0.18,0.6,0.07097475215201075,2.498434753009542,0.8212897258465784,0,0
32,17,0,0.7778213593991465,0,0.3,0.0,0.09597462870329891,2.487837290139212,0.7802115509572644,0,0
32,18,0,0.7778213593991465,0,0.3,0.0,0.05492039028343843,2.4813452511108682,0.7899093912920172,0,0
32,19,0,0.7778213593991465,1,0.18,0.6,0.10777254830449368,2.4695079962804187,0.7265564640240864,0,0
32,20,0,0.7778213593991465,2,0.18,-0.6,0.0752509685779446,2.4609228994226244,0.7539765690491902,0,0
32,21,0,0.7778213593991465,0,0.3,0.0,0.12005391171060122,2.4479175082515643,0.7124356841708857,0,0
32,22,0,0.7778213593991465,0,0.3,0.0,0.12825422763466285,2.434092085488098,0.7525384615608577,0,0
32,23,0,0.7778213593991465,1,0.18,0.6,0.06398881736903045,2.426633203751195,0.8030784868215659,0,0
32,24,0,0.7778213593991465,3,0.0,0.0,0.036894250195093826,2.4219437787316855,0.7782605565254229,0,0
32,25,0,0.7778213593991465,2,0.18,-0.6,0.0988934654923569,2.41099443218245,0.8319272274710208,0,0
32,26,0,0.7778213593991465,1,0.18,0.6,0.076001102105973,2.4023343219718525,0.8146463351163389,0,0
32,27,0,0.7778213593991465,3,0.0,0.0,-0.10376916979732757,2.4023343219718525,0.7509912454994029,0,0
32,28,0,0.7778213593991465,3,0.0,0.0,-0.009400954531948516,2.402274417425047,0.745549009915757,0,0
32,29,0,0.7778213593991465,1,0.18,0.6,0.11541708022594575,2.389672709402453,0.7785190132119906,0,0
32,30,0,0.7778213593991465,2,0.18,-0.6,0.16773243650673414,2.3718394657517794,0.8050465203694198,0,0
32,31,0,0.7778213593991465,1,0.18,0.6,0.2045076695630888,2.3503286987954706,0.8340116623241881,0,0
32,32,0,0.7778213593991465,3,0.0,0.0,0.057161902208422884,2.3436125085746284,0.8034693352473745,0,0
32,33,0,0.7778213593991465,0,0.3,0.0,0.11134862140814715,2.3314776464338136,0.8212208091784662,0,0
32,34,0,0.7778213593991465,0,0.3,0.0,0.1305573818440446,2.317421908249409,0.7987091635519082,0,0
